Course ID,Course Name,Department,Credit Hours,Type
MAL 330E,Modern Malayalam Drama,MAL,3,In-Residence
MAL 330F,Short Novels of Basheer,MAL,3,In-Residence
MAL 360,Conference Course in Malayalam Language and Literature,MAL,3,In-Residence
MAL 381,Conference Course in Malayalam Language and Culture,MAL,3,In-Residence
MAL 384,Topics in Malayalam Language and Culture,MAL,3,In-Residence
MAN 101H,Leadership Challenges and Innovation: Honors,MAN,1,In-Residence
MAN 201H,Leadership Challenges and Innovation: Honors,MAN,2,In-Residence
MAN 301H,Leadership Challenges and Innovation: Honors,MAN,3,In-Residence
MAN 101S,Leadership Challenges and Innovation,MAN,1,In-Residence
MAN 201S,Leadership Challenges and Innovation,MAN,2,In-Residence
MAN 301S,Leadership Challenges and Innovation,MAN,3,In-Residence
MAN 101T,Leadership Challenges and Innovation,MAN,1,In-Residence
MAN 201T,Leadership Challenges and Innovation,MAN,2,In-Residence
MAN 301T,Leadership Challenges and Innovation,MAN,3,In-Residence
MAN 320F,Foundations of Management and Organizational Behavior,MAN,3,In-Residence
MAN 325,Strategic Human Resources Management,MAN,3,In-Residence
MAN 327,Innovation and Entrepreneurship,MAN,3,In-Residence
MAN 327E,New Venture Mechanics,MAN,3,In-Residence
MAN 327H,Innovation and Entrepreneurship: Honors,MAN,3,In-Residence
MAN 328,Consulting and Change Management,MAN,3,In-Residence
MAN 334M,Healthcare System Management,MAN,3,In-Residence
MAN 336,Organizational Behavior,MAN,3,In-Residence
MAN 336H,Organizational Behavior: Honors,MAN,3,In-Residence
MAN 137C,Introduction to Management in a Global Environment,MAN,1,In-Residence
MAN 237D,Global Management Capstone,MAN,2,In-Residence
MAN 337D,Global Management Capstone,MAN,3,In-Residence
MAN 338,Lean Startup Essentials,MAN,3,In-Residence
MAN 340,Leadership and Urban Engagement,MAN,3,In-Residence
MAN 140S,Topics in Management,MAN,1,In-Residence
MAN 240S,Topics in Management,MAN,2,In-Residence
MAN 340S,Topics in Management,MAN,3,In-Residence
MAN 440S,Topics in Management,MAN,4,In-Residence
MAN 540S,Topics in Management,MAN,5,In-Residence
MAN 640S,Topics in Management,MAN,6,In-Residence
MAN 740S,Topics in Management,MAN,7,In-Residence
MAN 840S,Topics in Management,MAN,8,In-Residence
MAN 940S,Topics in Management,MAN,9,In-Residence
MAN 147C,Texas Startup Accelerator,MAN,1,In-Residence
MAN 247C,Texas Startup Accelerator,MAN,2,In-Residence
MAN 347C,Texas Startup Accelerator,MAN,3,In-Residence
MAN 147I,Texas Startup Incubator,MAN,1,In-Residence
MAN 247I,Texas Startup Incubator,MAN,2,In-Residence
MAN 347I,Texas Startup Incubator,MAN,3,In-Residence
MAN 347P,Entrepreneurship Practicum,MAN,3,In-Residence
MAN 366P,Management Practicum: Social Entrepreneurship I,MAN,3,In-Residence
MAN 367P,Social Entrepreneurship II,MAN,3,In-Residence
MAN 369P,Social Innovation Practicum,MAN,3,In-Residence
MAN 372T,Topics in Management,MAN,3,In-Residence
MAN 374,General Management and Strategy,MAN,3,In-Residence
MAN 374H,General Management and Strategy: Honors,MAN,3,In-Residence
MAN 179C,Independent Research in Management,MAN,1,In-Residence
MAN 379C,Independent Research in Management,MAN,3,In-Residence
MAN 183,Current Issues in Organization Science,MAN,1,In-Residence
MAN 283,Current Issues in Organization Science,MAN,2,In-Residence
MAN 383,Current Issues in Organization Science,MAN,3,In-Residence
MAN 185,Current Issues in Strategic Management,MAN,1,In-Residence
MAN 285,Current Issues in Strategic Management,MAN,2,In-Residence
MAN 385,Current Issues in Strategic Management,MAN,3,In-Residence
MAN 185D,Global Practicum for Executives,MAN,1,In-Residence
MAN 185E,Directed Studies in Global Management and Business Practices,MAN,1,In-Residence
MAN 285E,Directed Studies in Global Management and Business Practices,MAN,2,In-Residence
MAN 385E,Directed Studies in Global Management and Business Practices,MAN,3,In-Residence
MAN 185F,Leading for Impact,MAN,1,In-Residence
MAN 285F,Leading for Impact,MAN,2,In-Residence
MAN 385F,Leading for Impact,MAN,3,In-Residence
MAN 185G,Strategic Innovation and Entrepreneurship,MAN,1,In-Residence
MAN 285H,Innovation in the New Economy: Entrepreneurial Mindset,MAN,2,In-Residence
MAN 285L,Leading for Impact for Executives,MAN,2,In-Residence
MAN 185S,Leading For Impact Capstone,MAN,1,In-Residence
MAN 285S,Leading For Impact Capstone,MAN,2,In-Residence
MAN 385S,Leading For Impact Capstone,MAN,3,In-Residence
MAN 185T,Leading for Impact I,MAN,1,In-Residence
MAN 285T,Leading for Impact I,MAN,2,In-Residence
MAN 385T,Leading for Impact I,MAN,3,In-Residence
MAN 185U,Leading for Impact II,MAN,1,In-Residence
MAN 285U,Leading for Impact II,MAN,2,In-Residence
MAN 385U,Leading for Impact II,MAN,3,In-Residence
MAN 390,Seminar: Organization Science,MAN,3,In-Residence
MAN 393,Seminar: Strategic Management,MAN,3,In-Residence
MAN 698,Thesis,MAN,6,In-Residence
MAN 398R,Master's Report,MAN,3,In-Residence
MAN 399W,Dissertation,MAN,3,In-Residence
MAN 699W,Dissertation,MAN,6,In-Residence
MAN 999W,Dissertation,MAN,9,In-Residence
MAS 301,Introduction to Mexican American and Latina/o Studies,MAS,3,In-Residence
MAS 307,Introduction to Mexican American Cultural Studies,MAS,3,In-Residence
MAS 307C,Mexican American and Latina/o Folkore Across the United States,MAS,3,In-Residence
MAS 308,Introduction to Mexican American Policy Studies,MAS,3,In-Residence
MAS 311,Ethnicity and Gender: La Chicana,MAS,3,In-Residence
MAS 314,Mexican American Literature and Culture,MAS,3,In-Residence
MAS 315,Latina Performance: From Celia to Selena,MAS,3,In-Residence
MAS 316,History of Mexican Americans in the United States,MAS,3,In-Residence
MAS 316C,Immigration and Ethnicity,MAS,3,In-Residence
MAS 316D,Latinas and Latinos and Segregation in the United States,MAS,3,In-Residence
MAS 316E,The Places of Mexican American History,MAS,3,In-Residence
MAS 318,Mexican American Culture,MAS,3,In-Residence
MAS 318C,Latina and Latino Media and Popular Culture,MAS,3,In-Residence
MAS 318D,Introduction to Latinx Body Art,MAS,3,In-Residence
MAS 318E,Latinx Digital Worlds,MAS,3,In-Residence
MAS 318F,Black and Latinx Intersections,MAS,3,In-Residence
MAS 318G,The New Latinas/os/xs,MAS,3,In-Residence
MAS 319,Special Topics,MAS,3,In-Residence
MAS 119S,Topics in Mexican American Studies,MAS,1,In-Residence
MAS 219S,Topics in Mexican American Studies,MAS,2,In-Residence
MAS 319S,Topics in Mexican American Studies,MAS,3,In-Residence
MAS 419S,Topics in Mexican American Studies,MAS,4,In-Residence
MAS 519S,Topics in Mexican American Studies,MAS,5,In-Residence
MAS 619S,Topics in Mexican American Studies,MAS,6,In-Residence
MAS 719S,Topics in Mexican American Studies,MAS,7,In-Residence
MAS 819S,Topics in Mexican American Studies,MAS,8,In-Residence
MAS 919S,Topics in Mexican American Studies,MAS,9,In-Residence
MAS 320C,Power and Place: Making Texas History,MAS,3,In-Residence
MAS 320E,Texas before 1900,MAS,3,In-Residence
MAS 320F,"Texas, 1900 to the Present",MAS,3,In-Residence
MAS 320G,Native American Women's History,MAS,3,In-Residence
MAS 320I,Mexican American Studies at UT,MAS,3,In-Residence
MAS 320J,Mexican Americans in Texas History,MAS,3,In-Residence
MAS 323C,"Black Art, Brown Art",MAS,3,In-Residence
MAS 323D,Contemporary Latinx Visual and Performance Art,MAS,3,In-Residence
MAS 323E,Latinidades: Art and Performance,MAS,3,In-Residence
MAS 129S,Topics in Mexican American Studies,MAS,1,In-Residence
MAS 229S,Topics in Mexican American Studies,MAS,2,In-Residence
MAS 329S,Topics in Mexican American Studies,MAS,3,In-Residence
MAS 429S,Topics in Mexican American Studies,MAS,4,In-Residence
MAS 529S,Topics in Mexican American Studies,MAS,5,In-Residence
MAS 629S,Topics in Mexican American Studies,MAS,6,In-Residence
MAS 729S,Topics in Mexican American Studies,MAS,7,In-Residence
MAS 829S,Topics in Mexican American Studies,MAS,8,In-Residence
MAS 929S,Topics in Mexican American Studies,MAS,9,In-Residence
MAS 335M,Queer Migrations,MAS,3,In-Residence
MAS 337C,Chicana Feminisms,MAS,3,In-Residence
MAS 337D,Russian and Mexican Men in Popular Culture,MAS,3,In-Residence
MAS 337F,Latina Feminism and Health,MAS,3,In-Residence
MAS 337G,"Disability, Race, and Sexuality in Literature and Culture",MAS,3,In-Residence
MAS 337I,Tejana Cultural Studies,MAS,3,In-Residence
MAS 337J,Latinx Sexualities,MAS,3,In-Residence
MAS 340S,Latina and Latino Spirituality,MAS,3,In-Residence
MAS 345C,Julia Alvarez and Sandra Cisneros,MAS,3,In-Residence
MAS 345D,Life and Literature of the US-Mexico Borderlands,MAS,3,In-Residence
MAS 345E,Latinx Short Story,MAS,3,In-Residence
MAS 345F,Latinx Legend Tripping,MAS,3,In-Residence
MAS 345G,Contemporary United States Latina/o Literature and Culture,MAS,3,In-Residence
MAS 345I,Latinx Young Adult Literatures,MAS,3,In-Residence
MAS 345J,21st Century Latinx Literature,MAS,3,In-Residence
MAS 347C,Transnational Latinx Popular Culture,MAS,3,In-Residence
MAS 350F,Latino Urbanism in the United States City,MAS,3,In-Residence
MAS 361,Mexican American Cultural Studies Seminar,MAS,3,In-Residence
MAS 362,Mexican American Policy Studies Seminar,MAS,3,In-Residence
MAS 363,Sociolinguistics in Mexican American and Latina/o Studies,MAS,3,In-Residence
MAS 363R,"Bad Language: Race, Class, and Gender",MAS,3,In-Residence
MAS 364,History of the United States-Mexico Borderland,MAS,3,In-Residence
MAS 364C,The Civil Rights Movement from a Comparative Perspective,MAS,3,In-Residence
MAS 364D,Latino Migrations and Asylum,MAS,3,In-Residence
MAS 364E,Policing Latinidad,MAS,3,In-Residence
MAS 364F,Mexican Immigration Cultural History,MAS,3,In-Residence
MAS 364G,Latino Migration and Human Trafficking,MAS,3,In-Residence
MAS 364I,Mexican American Political Thought,MAS,3,In-Residence
MAS 364J,Migration Crisis,MAS,3,In-Residence
MAS 364K,Afro-Latinidades in the United States and Latin America,MAS,3,In-Residence
MAS 364L,"La Causa, The Farmworker Movement",MAS,3,In-Residence
MAS 364M,Latina/o/x Citizenship,MAS,3,In-Residence
MAS 364P,Puerto Rico In Crisis,MAS,3,In-Residence
MAS 364Q,Race and Ethnicity Politics,MAS,3,In-Residence
MAS 364R,Race Politics and Caribbeans,MAS,3,In-Residence
MAS 370D,"Latinx Media, Arts, and Activism",MAS,3,In-Residence
MAS 370E,Chicana/o Cinema,MAS,3,In-Residence
MAS 370F,Latina Filmmakers in the United States,MAS,3,In-Residence
MAS 373,Independent Research,MAS,3,In-Residence
MAS 374,Special Topics,MAS,3,In-Residence
MAS 375,Internship,MAS,3,In-Residence
MAS 177,Mellon Mays Program Seminar,MAS,1,In-Residence
MAS 378,Capstone Seminar,MAS,3,In-Residence
MAS 679H,Honors Tutorial Course,MAS,6,In-Residence
MAS 382,Conference Course in Mexican American Studies,MAS,3,In-Residence
MAS 390,Introduction to Mexican American and Latina/o Studies,MAS,3,In-Residence
MAS 392,Topics in Mexican American and Latina/o Studies,MAS,3,In-Residence
MAS 395C,Theories in Mexican American and Latina/o Studies,MAS,3,In-Residence
MAS 395M,Interpretive Methods,MAS,3,In-Residence
MAS 698,Thesis,MAS,6,In-Residence
MAS 398R,Master's Report,MAS,3,In-Residence
MAS 398T,Supervised Teaching in Mexican American and Latina/o Studies,MAS,3,In-Residence
MAS 399W,Dissertation,MAS,3,In-Residence
MAS 699W,Dissertation,MAS,6,In-Residence
MAS 999W,Dissertation,MAS,9,In-Residence
MBS 119S,Topics in Molecular Biosciences,MBS,1,In-Residence
MBS 219S,Topics in Molecular Biosciences,MBS,2,In-Residence
MBS 319S,Topics in Molecular Biosciences,MBS,3,In-Residence
MBS 419S,Topics in Molecular Biosciences,MBS,4,In-Residence
MBS 519S,Topics in Molecular Biosciences,MBS,5,In-Residence
MBS 619S,Topics in Molecular Biosciences,MBS,6,In-Residence
MBS 719S,Topics in Molecular Biosciences,MBS,7,In-Residence
MBS 819S,Topics in Molecular Biosciences,MBS,8,In-Residence
MBS 919S,Topics in Molecular Biosciences,MBS,9,In-Residence
MBS 320,Cell Biology,MBS,3,In-Residence
MBS 320L,Cell Biology Laboratory,MBS,3,In-Residence
MBS 325T,Human Genetics,MBS,3,In-Residence
MBS 226L,General Microbiology Laboratory,MBS,2,In-Residence
MBS 326M,Introductory Medical Microbiology and Immunology,MBS,3,In-Residence
MBS 326R,General Microbiology,MBS,3,In-Residence
MBS 327D,Emerging Infectious Diseases,MBS,3,In-Residence
MBS 327G,Genomics,MBS,3,In-Residence
MBS 328,Introductory Plant Physiology,MBS,3,In-Residence
MBS 328D,Discovery Laboratory in Plant Biology,MBS,3,In-Residence
MBS 128L,Laboratory Experiments in Plant Physiology,MBS,1,In-Residence
MBS 129S,Topics in Molecular Biosciences,MBS,1,In-Residence
MBS 229S,Topics in Molecular Biosciences,MBS,2,In-Residence
MBS 329S,Topics in Molecular Biosciences,MBS,3,In-Residence
MBS 429S,Topics in Molecular Biosciences,MBS,4,In-Residence
MBS 529S,Topics in Molecular Biosciences,MBS,5,In-Residence
MBS 629S,Topics in Molecular Biosciences,MBS,6,In-Residence
MBS 729S,Topics in Molecular Biosciences,MBS,7,In-Residence
MBS 829S,Topics in Molecular Biosciences,MBS,8,In-Residence
MBS 929S,Topics in Molecular Biosciences,MBS,9,In-Residence
MBS 330,Molecular Biology of Animal Viruses,MBS,3,In-Residence
MBS 230L,Virology Laboratory,MBS,2,In-Residence
MBS 331L,Laboratory Studies in Molecular Biology,MBS,3,In-Residence
MBS 336,Tumor Biology,MBS,3,In-Residence
MBS 137,Topics in Biology,MBS,1,In-Residence
MBS 237,Topics in Biology,MBS,2,In-Residence
MBS 337,Topics in Biology,MBS,3,In-Residence
MBS 437,Topics in Biology,MBS,4,In-Residence
MBS 339M,Bacterial Behavior and Signaling Mechanisms,MBS,3,In-Residence
MBS 343,Advanced Cell Biology,MBS,3,In-Residence
MBS 344,Molecular Biology,MBS,3,In-Residence
MBS 349L,Experiments in Developmental Biology,MBS,3,In-Residence
MBS 350,"Developmental, Stem Cell, and Regenerative Biology",MBS,3,In-Residence
MBS 350M,Plant Molecular Biology,MBS,3,In-Residence
MBS 355,Microbial Biochemistry,MBS,3,In-Residence
MBS 356E,Epigenetics and Epitranscriptomics,MBS,3,In-Residence
MBS 360K,Immunology,MBS,3,In-Residence
MBS 260L,Immunology Laboratory,MBS,2,In-Residence
MBS 361,Human Infectious Diseases,MBS,3,In-Residence
MBS 361L,Clinical Bacteriology Laboratory,MBS,3,In-Residence
MBS 366,Microbial Genetics,MBS,3,In-Residence
MBS 366R,Molecular Genetics and Medicine,MBS,3,In-Residence
MBS 367C,Cellular and Molecular Bases of Neural Development,MBS,3,In-Residence
MBS 368C,Supervised Literature Review,MBS,3,In-Residence
MBS 368R,Supervised Capstone Research,MBS,3,In-Residence
MBS 175C,Capstone Seminar,MBS,1,In-Residence
MBS 177,Undergraduate Research,MBS,1,In-Residence
MBS 277,Undergraduate Research,MBS,2,In-Residence
MBS 377,Undergraduate Research,MBS,3,In-Residence
MBS 379H,Honors Tutorial Course,MBS,3,In-Residence
MBS 679H,Honors Tutorial Course,MBS,6,In-Residence
MDV 385L,Conference Course on Special Topics,MDV,3,In-Residence
MDV 685L,Conference Course on Special Topics,MDV,6,In-Residence
MDV 392L,Readings in Medieval Latin,MDV,3,In-Residence
MDV 392M,Seminar in Medieval Culture,MDV,3,In-Residence
MDV 692M,Seminar in Medieval Culture,MDV,6,In-Residence
MDV 399W,Dissertation,MDV,3,In-Residence
MDV 699W,Dissertation,MDV,6,In-Residence
MDV 999W,Dissertation,MDV,9,In-Residence
MEL 301,Gateway to the Middle East,MEL,3,In-Residence
MEL 301J,The Ancient Middle East,MEL,3,In-Residence
MEL 321,Topics in Middle Eastern Languages and Cultures,MEL,3,In-Residence
MEL 321C,Iranian and Iranian-American Identity,MEL,3,In-Residence
MEL 321D,Debating Genesis,MEL,3,In-Residence
MEL 321P,The Persian Epic and Popular Culture,MEL,3,In-Residence
MEL 323,Engaging the Middle East,MEL,3,In-Residence
MEL 358Q,Supervised Research,MEL,3,In-Residence
MEL 379,Conference Course,MEL,3,In-Residence
MEL 679H,Honors Tutorial Course,MEL,6,In-Residence
MEL 380,Topics in Middle Eastern Cultures,MEL,3,In-Residence
MEL 380C,Topics in Middle Eastern Languages,MEL,3,In-Residence
MEL 381,Topics in Middle Eastern Literatures,MEL,3,In-Residence
MEL 382,Topics in Middle Eastern Linguistics,MEL,3,In-Residence
MEL 383,Topics in the Ancient Near East,MEL,3,In-Residence
MEL 383C,Current Issues in Hebrew Bible,MEL,3,In-Residence
MEL 383D,Exegetical Seminar in Hebrew Bible,MEL,3,In-Residence
MEL 389,Conference Course in Middle Eastern Languages and Cultures,MEL,3,In-Residence
MEL 393,Comprehensive Examination Preparation,MEL,3,In-Residence
MEL 194,Professional Development in Middle Eastern Languages and Cultures,MEL,1,In-Residence
MEL 294,Professional Development in Middle Eastern Languages and Cultures,MEL,2,In-Residence
MEL 394,Professional Development in Middle Eastern Languages and Cultures,MEL,3,In-Residence
MEL 698,Thesis,MEL,6,In-Residence
MEL 398R,Master's Report,MEL,3,In-Residence
MEL 398T,Supervised Teaching in Middle Eastern Languages and Cultures,MEL,3,In-Residence
MEL 399W,Dissertation,MEL,3,In-Residence
MEL 699W,Dissertation,MEL,6,In-Residence
MEL 999W,Dissertation,MEL,9,In-Residence
MES 301C,Gateway to the Middle East,MES,3,In-Residence
MES 301J,The Ancient Middle East,MES,3,In-Residence
MES 301K,"Introduction to the Middle East: Religious, Cultural, and Historical Foundations",MES,3,In-Residence
MES 301L,Introduction to the Middle East: Adjustment and Change in Modern Times,MES,3,In-Residence
MES 310,Topics in Middle Eastern Studies,MES,3,In-Residence
MES 310C,Introduction to the Old Testament,MES,3,In-Residence
MES 310D,Introduction to Islam,MES,3,In-Residence
MES 310N,Introduction to Modern North Africa,MES,3,In-Residence
MES 310P,Revolution and Decolonization in North Africa,MES,3,In-Residence
MES 310R,Introduction to Middle East Religions,MES,3,In-Residence
MES 311,The History of Israel,MES,3,In-Residence
MES 311C,"Judaism, Christianity, and Islam: An Introduction",MES,3,In-Residence
MES 119S,Topics in Middle Eastern Studies,MES,1,In-Residence
MES 219S,Topics in Middle Eastern Studies,MES,2,In-Residence
MES 319S,Topics in Middle Eastern Studies,MES,3,In-Residence
MES 419S,Topics in Middle Eastern Studies,MES,4,In-Residence
MES 519S,Topics in Middle Eastern Studies,MES,5,In-Residence
MES 619S,Topics in Middle Eastern Studies,MES,6,In-Residence
MES 719S,Topics in Middle Eastern Studies,MES,7,In-Residence
